Czas,Pozycja_X,Pozycja_Y,Kat_Alpha,Kat_Beta,Silownik_1,Silownik_2,Silownik_3
1.96,-0.00325968557920841,0.00271640464934034,-0.00214797439389733,0.00178997866158112,0.000536993598474337,0.000289563318300902,-0.000826556916775239
1.97,-0.00305813061322097,0.00254844217768414,-0.00250218792831325,0.00208515660692773,0.000625546982078319,0.000337314002249451,-0.000962860984327769
1.98,-0.00285808076357669,0.00238173396964723,-0.00284113366582807,0.00236761138819008,0.000710283416457024,0.000383006470817784,-0.00109328988727481
1.99,-0.00265978423275931,0.00221648686063275,-0.00316485200924548,0.00263737667437125,0.000791213002311375,0.000426646170611755,-0.00121785917292313
2,-0.0024634785248892,0.00205289877074099,-0.00347340144516562,0.0028945012043047,0.000868350361291411,0.000468240986070798,-0.00133659134736221
2.01,-0.00226939047403415,0.00189115872836178,-0.00376685796547436,0.00313904830456198,0.000941714491368595,0.000507801161480271,-0.00144951565284887
2.02,-0.00207773628519174,0.00173144690432644,-0.00404531448122886,0.00337109540102407,0.00101132862030722,0.000545339221958769,-0.00155666784226599
2.03,-0.00188872158753799,0.00157393465628165,-0.00430888022998378,0.0035907335249865,0.00107722005749595,0.000580869893561172,-0.00165808995105712
2.04,-0.00170254149953145,0.00141878458294287,-0.00455768017758002,0.00379806681465003,0.00113942004439501,0.000614410022635216,-0.00175383006703023
2.05,-0.0015193807054575,0.00126615058788124,-0.00479185441539522,0.00399321201282936,0.00119796360384881,0.000645978494566262,-0.00184394209841507
2.06,-0.00133941354299368,0.00111617795249473,-0.00501155755403138,0.00417629796169283,0.00125288938850785,0.00067559615204177,-0.00192848554054962
2.07,-0.0011628041013738,0.000969003417811495,-0.00521695811439099,0.00434746509532584,0.00130423952859775,0.000703285712963713,-0.00200752524156146
2.08,-0.000989706329725711,0.000824755274771418,-0.00540823791706784,0.00450686493088988,0.00135205947926696,0.000729071688133815,-0.00208113116740078
2.09,-0.000820264155156346,0.000683553462630281,-0.00558559147095365,0.00465465955912805,0.00139639786773842,0.000752980298833057,-0.00214937816657147
2.1,-0.000654611610156012,0.000545509675130002,-0.00574922536193537,0.00479102113494616,0.00143730634048385,0.000775039394413422,-0.00221234573489727
2.11,-0.00049287296889354,0.000410727474077942,-0.00589935764253212,0.00491613136877678,0.00147483941063303,0.000795278370016292,-0.00227011778064932
2.12,-0.000335162891973966,0.000279302409978297,-0.00603621722329342,0.0050301810194112,0.00150905430582336,0.000813728084528302,-0.00232278239035166
2.13,-0.000181586579231052,0.000151322149359202,-0.00616004326675397,0.00513336938896165,0.0015400108166885,0.000830420778881819,-0.00237043159557031
2.14,-3.22399301281747e-05,2.68666084401379e-05,-0.00627108458471222,0.00522590382059352,0.00156777114617806,0.000845389994803502,-0.00241316114098156
2.15,0.00011279028865707,-9.39919072142327e-05,-0.00636959903957293,0.00530799919964412,0.00159239975989324,0.000858670494110719,-0.00245107025400396
2.16,0.000253426268886884,-0.000211188557405745,-0.00645585295046574,0.00537987745872146,0.00161396323761644,0.000870298178651798,-0.00248426141626824
2.17,0.000389598980075398,-0.000324665816729506,-0.00653012050482388,0.00544176708735324,0.00163253012620597,0.000880310010982358,-0.00251284013718833
2.18,0.000521247982875049,-0.000434373319062549,-0.00659268317607933,0.00549390264673279,0.00164817079401984,0.000888743935866177,-0.00253691472988601
2.19,0.000648321236949535,-0.000540267697457953,-0.00664382914810226,0.00553652429008523,0.00166095728702557,0.000895638802685242,-0.00255659608971081
2.2,0.000770774903741354,-0.000642312419784469,-0.00668385274698464,0.00556987728915387,0.00167096318674616,0.00090103428883985,-0.00257199747558601
2.21,0.000888573144537252,-0.000740477620447717,-0.00671305388073973,0.00559421156728312,0.00167826347018493,0.000904970824215829,-0.00258323429440076
2.22,0.00100168791422973,-0.00083473992852478,-0.00673173748746103,0.00560978123955087,0.00168293437186526,0.000907489516792156,-0.00259042388865742
2.23,0.0011100987511672,-0.000925082292639339,-0.00674021299245629,0.00561684416038025,0.00168505324811408,0.000908632079458487,-0.00259368532757256
2.24,0.00121379256347953,-0.00101149380289961,-0.00673879377484428,0.00561566147903691,0.00168469844371107,0.000908440758108339,-0.00259313920181941
2.25,0.00131276341225929,-0.00109396951021608,-0.00672779664407443,0.00560649720339536,0.00168194916101861,0.00090695826106994,-0.00258890742208855
2.26,0.00140701229197253,-0.00117251024331045,-0.00670754132680168,0.00558961777233474,0.00167688533170042,0.000904227689933061,-0.00258111302163348
2.27,0.00149654690846589,-0.00124712242372158,-0.00667834996452199,0.00556529163710166,0.0016695874911305,0.000900292471826436,-0.00256987996295694
2.28,0.00158138145492954,-0.00131781787910795,-0.00664054662234639,0.00553378885195533,0.0016601366555866,0.000895196293196778,-0.00255533294878338
2.29,0.00166153638616805,-0.00138461365514004,-0.00659445680926529,0.00549538067438775,0.00164861420231632,0.000888983035136743,-0.00253759723745307
2.3,0.00173703819152333,-0.00144753182626944,-0.00654040701022792,0.00545033917518994,0.00163510175255698,0.000881696710305673,-0.00251679846286265
2.31,0.00180791916678583,-0.00150659930565486,-0.00647872423033588,0.00539893685861323,0.00161968105758397,0.000873381401483412,-0.00249306245906738
2.32,0.00187421718542188,-0.00156184765451824,-0.006409735551424,0.00534144629285333,0.001602433887856,0.000864081201794032,-0.00246651508965003
2.33,0.00193597546943653,-0.00161331289119711,-0.00633376770127651,0.00527813975106376,0.00158344192531913,0.000853840156632884,-0.00243728208195201
2.34,0.00199324236018264,-0.00166103530015221,-0.00625114663570145,0.00520928886308454,0.00156278665892536,0.000842702207327044,-0.00240548886625241
2.35,0.00204607108941808,-0.00170505924118174,-0.00616219713366189,0.00513516427805158,0.00154054928341547,0.000830711136555918,-0.00237126041997139
2.36,0.00209451955090378,-0.00174543295908649,-0.00606724240563859,0.00505603533803216,0.00151681060140965,0.000817910515555545,-0.00233472111696519
2.37,0.00213865007282654,-0.00178220839402212,-0.00596660371537506,0.00497216976281255,0.00149165092884377,0.000804343653126943,-0.00229599458197071
2.38,0.00217852919132078,-0.00181544099276732,-0.00586060001513312,0.00488383334594427,0.00146515000378328,0.000790053546465785,-0.00225520355024907
2.39,0.00221422742535446,-0.00184518952112872,-0.00574954759456437,0.00479128966213697,0.00143738689864109,0.00077508283382759,-0.00221246973246868
2.4,0.00224581905323468,-0.00187151587769557,-0.0056337597432812,0.00469479978606767,0.0014084399358203,0.000759473749039735,-0.00216791368486003
2.41,0.00227338189097899,-0.00189448490914916,-0.00551354642718944,0.00459462202265787,0.00137838660679736,0.000743268077868615,-0.00212165468466598
2.42,0.0022969970727889,-0.00191416422732409,-0.0053892139786238,0.00449101164885317,0.00134730349465595,0.000726507116247551,-0.0020738106109035
2.43,0.00231674883385234,-0.00193062402821028,-0.00526106480030709,0.00438422066692258,0.00131526620007677,0.000709231630368228,-0.002024497830445
2.44,0.00233272429569217,-0.00194393691307682,-0.00512939708313438,0.00427449756927865,0.0012823492707836,0.000691481818635855,-0.00197383108941945
2.45,0.00234501325426837,-0.00195417771189031,-0.00499450453776421,0.00416208711480351,0.00124862613444105,0.000673297275485613,-0.00192192340992667
2.46,0.00235370797103131,-0.00196142330919276,-0.0048566761399803,0.00404723011665025,0.00121416903499507,0.000654716957055469,-0.00186888599205054
2.47,0.00235890296711458,-0.00196575247259549,-0.00471619588976942,0.00393016324147452,0.00117904897244235,0.000635779148708045,-0.0018148281211504
2.48,0.00236069482084547,-0.0019672456840379,-0.00457334258404368,0.0038111188200364,0.00114333564601092,0.000616521434391839,-0.00175985708040276
2.49,0.00235918196874218,-0.00196598497395182,-0.00442838960291876,0.00369032466909896,0.00110709740072969,0.000596980667829914,-0.0017040780685596
2.5,0.00235446451015678,-0.00196205375846399,-0.00428160470944371,0.00356800392453642,0.00107040117736093,0.000577192945521939,-0.00164759412288287
2.51,0.00234664401571391,-0.00195553667976159,-0.00413324986266223,0.00344437488555186,0.00103331246566556,0.000557193581543432,-0.00159050604720899
2.52,0.00233582333968535,-0.00194651944973779,-0.00398358104387078,0.00331965086989231,0.000995895260967693,0.000537017084124021,-0.00153291234509171
2.53,0.00232210643643159,-0.00193508869702633,-0.00383284809592445,0.00319404007993704,0.000958212023981111,0.000516697133984661,-0.00147490915796577
2.54,0.00230559818103209,-0.00192133181752675,-0.00368129457542822,0.00306774547952352,0.000920323643857055,0.00049626656441188,-0.00141659020826893
2.55,0.00228640419421681,-0.00190533682851401,-0.00352915761763801,0.00294096468136501,0.000882289404409502,0.000475757343045415,-0.00135804674745492
2.56,0.0022646306717026,-0.00188719222641884,-0.00337666781388383,0.00281388984490319,0.000844166953470957,0.000455200555353921,-0.00129936750882488
2.57,0.00224038421802918,-0.00186698684835765,-0.0032240491013157,0.00268670758442975,0.000806012275328925,0.000434626389771874,-0.0012406386651008
2.58,0.00221377168498045,-0.00184480973748371,-0.0030715186647617,0.00255959888730142,0.000767879666190425,0.000414064124469296,-0.00118194379065972
2.59,0.00218490001466859,-0.00182075001222383,-0.00291928685047742,0.00243273904206451,0.000729821712619353,0.000393542115724516,-0.00112336382834387
2.6,0.00215387608734949,-0.00179489673945791,-0.00276755709155596,0.00230629757629663,0.000691889272888989,0.000373087787868877,-0.00106497706075787
2.61,0.00212080657403017,-0.00176733881169181,-0.00261652584475876,0.00218043820396563,0.000654131461189688,0.000352727624771043,-0.00100685908596073
2.62,0.00208579779392026,-0.00173816482826688,-0.00246638253851853,0.00205531878209877,0.000616595634629631,0.000332487162827404,-0.000949082797457035
2.63,0.00204895557677199,-0.00170746298064332,-0.00231730953185802,0.00193109127654835,0.000579327382964505,0.00031239098542401,-0.000891718368388514
2.64,0.00201038513014494,-0.00167532094178745,-0.00216948208396061,0.00180790173663384,0.000542370520990152,0.000292462718834452,-0.000834833239824604
2.65,0.0019701909116245,-0.00164182575968708,-0.00202306833412202,0.00168589027843501,0.000505767083530503,0.000272725029517208,-0.00077849211304771
2.66,0.00192847650601522,-0.00160706375501269,-0.00187822929180626,0.00156519107650521,0.000469557322951563,0.0002531996227751,-0.000722756945726663
2.67,0.00188534450752325,-0.00157112042293604,-0.0017351188365232,0.00144593236376933,0.000433779709130799,0.000233907242738798,-0.000667686951869597
2.68,0.00184089640693466,-0.00153408033911222,-0.00159388372723999,0.00132823643936666,0.000398470931809997,0.00021486767363554,-0.000613338605445537
2.69,0.00179523248378991,-0.00149602706982493,-0.00145466362103406,0.00121221968419505,0.000363665905258514,0.00019609974230371,-0.000559765647562224
2.7,0.00174845170354772,-0.00145704308628977,-0.00131759110069142,0.00109799258390951,0.000329397775172853,0.000177621321913294,-0.000507019097086147
2.71,0.00170065161972536,-0.00141720968310447,-0.00118279171095046,0.00098565975912538,0.000295697927737614,0.000159449336851821,-0.000455147264589435
2.72,0.00165192828099601,-0.00137660690083001,-0.00105038400308844,0.000875320002573699,0.00026259600077211,0.000141599768734961,-0.00040419576950707
2.73,0.00160237614321778,-0.00133531345268148,-0.000920479587545411,0.000767066322954505,0.000230119896886351,0.000124087663500629,-0.00035420756038698
2.74,0.00155208798636309,-0.00129340665530258,-0.000793183194278349,0.000660985995231954,0.000198295798569586,0.000106927139545188,-0.000305222938114774
2.75,0.00150115483631171,-0.00125096236359309,-0.000668592740536814,0.000557160617114008,0.000167148185134202,9.01313968601206e-05,-0.000257279581994323
2.76,0.00144966589146491,-0.00120805490955409,-0.000546799405750294,0.000455666171458574,0.000136699851437572,7.37127271274107e-05,-0.000210412578564983
2.77,0.00139770845413348,-0.00116475704511124,-0.000427887713216964,0.000356573094347466,0.00010697192830424,5.76825247318166e-05,-0.000164654453036056
2.78,0.00134536786664703,-0.00112113988887252,-0.000311935618283401,0.000259946348569497,7.79839045708491e-05,4.20512986481648e-05,-0.000120035203219014
2.79,0.00129272745212724,-0.0010772728767727,-0.000199014602705081,0.00016584550225423,4.97536506762691e-05,2.68286851618658e-05,-7.65823358381348e-05
2.8,0.0012398684598635,-0.00103322371655292,-8.91897748782495e-05,7.43248123985371e-05,2.22974437195611e-05,1.20234613809332e-05,-3.43209051004943e-05
2.81,0.00118687001522458,-0.000989058346020486,1.74800243651466e-05,-1.45666869709596e-05,-4.37000609128789e-06,-2.35644050205242e-06,6.7264465933403e-06
2.82,0.00113380907403626,-0.000944840895030221,0.000120942110706256,-0.000100785092255217,-3.02355276765652e-05,-1.63039182393956e-05,4.65394459159608e-05
2.83,0.00108076038135073,-0.000900633651125612,0.000221149840336745,-0.000184291533613958,-5.52874600841874e-05,-2.98126838902543e-05,8.51001439744417e-05
2.84,0.00102779643452992,-0.000856497028774933,0.000318062489307492,-0.000265052074422914,-7.95156223268743e-05,-4.28772475559242e-05,0.000122392869882798
2.85,0.000974987450561513,-0.000812489542134594,0.000411645128528593,-0.000343037607107165,-0.00010291128213215,-5.54929005288869e-05,0.000158404182661036
2.86,0.000922401337523114,-0.000768667781269261,0.000501868494717783,-0.000418223745598157,-0.000125467123679447,-6.76556978956735e-05,0.000193122821575121
2.87,0.00087010367010692,-0.000725086391755766,0.000588708857591128,-0.000490590714659277,-0.000147177214397783,-7.9362440633158e-05,0.000226539655030941
2.88,0.000818157669114524,-0.000681798057595436,0.00067214788358626,-0.000560123236321887,-0.000168036970896566,-9.06106572374109e-05,0.000258647628133977
2.89,0.000766624184828769,-0.000638853487357306,0.0007521724964046,-0.000626810413670504,-0.000188043124101151,-0.000101398584923727,0.000289441709024879
2.9,0.000715561684167155,-0.000596301403472628,0.000828774734654849,-0.000690645612212379,-0.000207193683663714,-0.000111725150435885,0.000318918834099599
2.91,0.000665026241519093,-0.000554188534599244,0.00090195160687565,-0.000751626339063046,-0.000225487901718914,-0.000121589950502096,0.00034707785222101
2.92,0.000615071533167244,-0.000512559610972702,0.000971704944210673,-0.000809754120175565,-0.000242926236052669,-0.00013099323197448,0.00037391946802715
2.93,0.000565748835191354,-0.000471457362659461,0.00103804125100448,-0.000865034375837067,-0.00025951031275112,-0.000139935871688256,0.000399446184439376
2.94,0.000517107024751373,-0.000430922520626143,0.00110097155358241,-0.000917476294652015,-0.000275242888395605,-0.000148419356076115,0.000423662244471719
2.95,0.000469192584645131,-0.000390993820537608,0.00116051124747252,-0.000967092706227107,-0.000290127811868132,-0.000156445760572566,0.000446573572440698
2.96,0.000422049611034649,-0.00035170800919554,0.00121667994332182,-0.00101389995276818,-0.000304169985830455,-0.000164017728842283,0.000468187714672738
2.97,0.000375719824234004,-0.000313099853528335,0.00126950131175372,-0.00105791775979477,-0.000317375327938431,-0.000171138451865701,0.000488513779804132
2.98,0.000330242582450786,-0.00027520215204232,0.00131900292740753,-0.00109916910617295,-0.000329750731851884,-0.000177811646914347,0.000507562378766231
2.99,0.000285654898372446,-0.000238045748643704,0.00136521611239477,-0.00113768009366231,-0.000341304028098694,-0.000184041536447564,0.000525345564546258
3,0.000241991458488241,-0.000201659548740199,0.00140817577940107,-0.00117347981616757,-0.00035204394485027,-0.00018983282696145,0.00054187677181172
3.01,0.000199284645037077,-0.000166070537530896,0.00144792027465609,-0.00120660022888008,-0.000361980068664024,-0.000195190687820003,0.000557170756484027
3.02,0.000157564560471337,-0.000131303800392779,0.00148449122098736,-0.00123707601748947,-0.000371122805246842,-0.00020012073009759,0.000571243535344431
3.03,0.000116859054326624,-9.73825452721849e-05,0.00151793336116765,-0.00126494446763971,-0.000379483340291913,-0.000204628985460968,0.000584112325752881
3.04,7.71937523874738e-05,-6.43281269895598e-05,0.00154829440175863,-0.00129024533479887,-0.00038707360043966,-0.000208721885118232,0.000595795485557892
3.05,3.85920880392563e-05,-3.21600733660452e-05,0.00157562485764717,-0.00131302071470598,-0.000393906214411793,-0.00021240623886111,0.000606312453272903
3.06,1.07533569684245e-06,-8.96113080700273e-07,0.00159997789746349,-0.00133331491455291,-0.000399994474365873,-0.000215689214226162,0.000615683688592034
3.07,-3.53373537988915e-05,2.94477948324113e-05,0.00162140919006406,-0.00135117432505339,-0.000405352297516016,-0.0002185783157995,0.000623930613315516
3.08,-7.06289159250456e-05,5.88574299375398e-05,0.00163997675225482,-0.00136664729354568,-0.000409994188063705,-0.000221081364688718,0.000631075552752424
3.09,-0.000104784333468733,8.7320277890613e-05,0.00165574079792362,-0.00137978399826969,-0.000413935199480907,-0.000223206478184799,0.000637141677665706
3.1,-0.000137790595873877,0.000114825496561566,0.00166876358874394,-0.00139063632395329,-0.000417190897185986,-0.000224962049635829,0.000642152946821815
3.11,-0.000169636657048475,0.000141363880873731,0.0016791092866047,-0.00139925773883725,-0.000419777321651176,-0.000226356728553423,0.000646134050204598
3.12,-0.000200313391736961,0.00016692782644747,0.00168684380791443,-0.00140570317326203,-0.000421710951978609,-0.000227399400971808,0.000649110352950417
3.13,-0.000229813550561048,0.000191511292134208,0.00169203467992079,-0.00141002889993399,-0.000423008669980198,-0.000228099170078603,0.000651107840058801
3.14,-0.00025813171383116,0.000215109761525968,0.00169475089917964,-0.00141229241598303,-0.00042368772479491,-0.000228465337135371,0.00065215306193028
3.15,-0.000285264244229127,0.000237720203524275,0.00169506279230104,-0.00141255232691754,-0.000423765698075261,-0.000228507382705115,0.000652273080780376
3.16,-0.000311209238461312,0.000259341032051096,0.00169304187909253,-0.00141086823257711,-0.000423260469773134,-0.000228234948202955,0.000651495417976089
3.17,-0.00033596647797975,0.000279972064983127,0.00168876073821327,-0.00140730061517773,-0.000422190184553319,-0.000227657817785278,0.000649848002338597
3.18,-0.000359537378867194,0.00029961448238933,0.00168229287544592,-0.00140191072953827,-0.00042057321886148,-0.000226785900591781,0.000647359119453261
3.19,-0.000381924940980219,0.000318270784150185,0.00167371259468622,-0.00139476049557185,-0.000418428148671555,-0.000225629213353892,0.000644057362025447
3.2,-0.000403133696442664,0.000335944747035555,0.00166309487174383,-0.00138591239311986,-0.000415773717935958,-0.000224197863382155,0.000639971581318113
3.21,-0.000423169657579832,0.000352641381316529,0.00165051523104114,-0.00137542935920095,-0.000412628807760286,-0.000222502031944288,0.000635130839704574
3.22,-0.000442040264381871,0.000368366886984894,0.00163604962529035,-0.00136337468774196,-0.000409012406322588,-0.000220551958044742,0.00062956436436733
3.23,-0.00045975433158273,0.000383128609652277,0.00161977431822276,-0.0013498119318523,-0.000404943579555691,-0.000218357922615714,0.000623301502171404
3.24,-0.000476321995439011,0.000396934996199178,0.00160176577043778,-0.00133480480869816,-0.000400441442609447,-0.000215930233128719,0.000616371675738166
3.25,-0.000491754660290881,0.000409795550242403,0.0015821005284329,-0.00131841710702742,-0.000395525132108227,-0.000213279208634991,0.000608804340743218
3.26,-0.000506064944985036,0.000421720787487532,0.00156085511686979,-0.0013007125973915,-0.000390213779217449,-0.000210415165242127,0.000600628944459576
3.27,-0.000519266629237482,0.000432722191031237,0.00153810593412567,-0.00128175494510473,-0.000384526483531419,-0.000207348402033619,0.000591874885565038
3.28,-0.000531374600011607,0.000442812166676342,0.00151392915117309,-0.00126160762597758,-0.000378482287793274,-0.000204089187437076,0.00058257147523035
3.29,-0.000542404797984749,0.000452003998320626,0.00148840061382553,-0.00124033384485461,-0.000372100153456383,-0.000200647746046187,0.000572747899502569
3.3,-0.000552374164174104,0.000460311803478423,0.00146159574838047,-0.00121799645698373,-0.000365398937095119,-0.000197034245900686,0.000562433182995805
3.31,-0.000561300586790486,0.000467750488992074,0.00143358947068619,-0.0011946578922385,-0.000358397367671549,-0.000193258786227865,0.000551656153899414
3.32,-0.000569202848386038,0.000474335706988368,0.00140445609865283,-0.00117038008221069,-0.000351114024663207,-0.000189331385648396,0.000540445410311603
3.33,-0.000576100573359631,0.000480083811133029,0.00137426926822327,-0.00114522439018606,-0.000343567317055819,-0.000185261970848572,0.000528829287904391
3.34,-0.00058201417588124,0.000485011813234369,0.00134310185281413,-0.00111925154401178,-0.000335775463203533,-0.000181060365720329,0.000516835828923861
3.35,-0.000586964808294186,0.000489137340245157,0.00131102588623189,-0.00109252157185991,-0.000327756471557974,-0.000176736280969761,0.000504492752527735
3.36,-0.000590974310051696,0.000492478591709749,0.00127811248906485,-0.00106509374088738,-0.000319528122266213,-0.00017229930419419,0.000491827426460403
3.37,-0.000594065157241782,0.000495054297701488,0.00124443179854623,-0.00103702649878853,-0.000311107949636558,-0.000167758890427179,0.000478866840063737
3.38,-0.000596260412752031,0.000496883677293361,0.00121005290187971,-0.00100837741823309,-0.000302513225469928,-0.000163124353150308,0.000465637578620236
3.39,-0.000597583677123441,0.00049798639760287,0.0011750437730139,-0.000979203144178251,-0.000293760943253475,-0.000158404855769888,0.000452165799023363
3.4,-0.000598059040140034,0.00049838253345003,0.00113947121284812,-0.000949559344040099,-0.00028486780321203,-0.000153609403556246,0.000438477206768275
3.41,-0.000597711033198536,0.000498092527665449,0.00110340079284765,-0.000919500660706378,-0.000275850198211913,-0.000148746836042631,0.000424597034254544
3.42,-0.000596564582500036,0.000497137152083365,0.00106689680204276,-0.00088908066836897,-0.000266724200510691,-0.000143825819880277,0.000410550020390968
3.43,-0.000594644963103119,0.000495537469252601,0.00103002219738177,-0.000858351831151481,-0.000257505549345444,-0.000138854842145624,0.000396360391491068
3.44,-0.000591977753875627,0.000493314794896358,0.000992838557405025,-0.000827365464504189,-0.000248209639351257,-0.000133842204095206,0.000382051843446462
3.45,-0.000588588793379828,0.000490490661149858,0.000955406039202823,-0.000796171699335687,-0.000238851509800706,-0.000128796015363262,0.000367647525163968
3.46,-0.000584504136723446,0.000487086780602874,0.00091778333861731,-0.000764819448847759,-0.000229445834654328,-0.000123724188596642,0.00035317002325097
3.47,-0.000579750013406738,0.000483125011172284,0.000880027653644813,-0.000733356378037345,-0.000220006913411204,-0.000118634434521165,0.000338641347932368
3.48,-0.00057435278619347,0.000478627321827893,0.000842194650992302,-0.000701828875826919,-0.000210548662748076,-0.000113534257433173,0.000324082920181249
3.49,-0.000568338911031469,0.000473615759192893,0.000804338435738611,-0.000670282029782177,-0.000201084608934653,-0.000108430951109636,0.000309515560044289
3.5,-0.000561734898046166,0.000468112415038473,0.000766511524048377,-0.000638759603373649,-0.000191627881012095,-0.000103331595129779,0.000294959476141874
3.51,-0.000554567273628392,0.000462139394690328,0.000728764818884029,-0.000607304015736691,-0.000182191204721007,-9.82430516008766e-05,0.000280434256321884
3.52,-0.000546862543635552,0.000455718786362962,0.000691147588658734,-0.000575956323882279,-0.000172786897164684,-9.31719622805045e-05,0.000265958859445188
3.53,-0.000538647157723194,0.000448872631435997,0.000653707448770925,-0.000544756207309105,-0.000163426862192731,-8.8124746087255e-05,0.000251551608279986
3.54,-0.000529947474821927,0.000441622895684941,0.000616490345958865,-0.000513741954965722,-0.000154122586489716,-8.31075969916121e-05,0.000237230183481329
3.55,-0.000520789729772627,0.000433991441477191,0.000579540545411742,-0.000482950454509786,-0.000144885136352936,-7.81264822784295e-05,0.000223011618631365
3.56,-0.000511200001130909,0.000426000000942426,0.000542900620571923,-0.000452417183809936,-0.000135725155142981,-7.31871411721962e-05,0.000208912296315177
3.57,-0.000501204180149871,0.000417670150124894,0.000506611445561298,-0.000422176204634416,-0.000126652861390325,-6.82950838160501e-05,0.000194947945206375
3.58,-0.000490827940948275,0.000409023284123564,0.000470712190163081,-0.000392260158469234,-0.00011767804754077,-6.34555905952867e-05,0.000181133638136057
3.59,-0.000480096711869467,0.000400080593224558,0.000435240317289016,-0.000362700264407514,-0.000108810079322254,-5.86737117959192e-05,0.000167483791118173
3.6,-0.000469035648034553,0.000390863040028795,0.000400231582860664,-0.000333526319050553,-0.000100057895715166,-5.39542675886744e-05,0.00015401216330384
3.61,-0.000457669605091595,0.00038139133757633,0.000365720038032263,-0.00030476669836022,-9.14300095080659e-05,-4.93018483286524e-05,0.000140731857836718
3.62,-0.000446023114160932,0.000371685928467445,0.000331738033681702,-0.000276448361401418,-8.29345084204254e-05,-4.47208151607427e-05,0.000127655323581168
3.63,-0.000434120357975049,0.000361766964979209,0.000298316227095185,-0.000248596855912654,-7.45790567737962e-05,-4.02153009207692e-05,0.000114794357694565
3.64,-0.00042198514820985,0.000351654290174876,0.000265483590770488,-0.000221236325642073,-6.6370897692622e-05,-3.57892113222354e-05,0.000102160109014857
3.65,-0.000409640904002665,0.000341367420002222,0.000233267423263008,-0.00019438951938584,-5.83168558157519e-05,-3.14462264184546e-05,8.97630822342065e-05
3.66,-0.000397110631650804,0.000330925526375671,0.000201693361998342,-0.000168077801665285,-5.04233404995854e-05,-2.71898023297837e-05,7.76131428293691e-05
3.67,-0.000384416905483071,0.000320347421235894,0.000170785397974723,-0.000142321164978936,-4.26963494936808e-05,-2.30231732256234e-05,6.57195227193042e-05
3.68,-0.000371581849895253,0.000309651541579378,0.000140565892278371,-0.000117138243565309,-3.51414730695927e-05,-1.89493535508125e-05,5.40908266204052e-05
3.69,-0.000358627122539282,0.000298855935449403,0.000111055594334642,-9.25463286122015e-05,-2.77638985836605e-05,-1.49711404860235e-05,4.2735039069684e-05
3.7,-0.000345573898654507,0.000287978248878757,8.22736618178398e-05,-6.85613848481996e-05,-2.05684154544599e-05,-1.10911166317558e-05,3.16595320862157e-05
3.71,-0.000332442856528273,0.000277035713773562,5.42376821425675e-05,-4.51980684521394e-05,-1.35594205356418e-05,-7.31165290553383e-06,2.08710734411756e-05
3.72,-0.000319254164071866,0.000266045136726556,2.69636954596886e-05,-2.24697462164069e-05,-6.74092386492206e-06,-3.6349116419382e-06,1.03758355068603e-05
3.73,-0.000306027466496758,0.000255022888747299,4.66219080206076e-07,-3.88515900171409e-07,-1.16554770051423e-07,-6.28498851305316e-08,1.79404655181954e-07
3.74,-0.000292781875075045,0.000243984895895872,-2.52417267492668e-05,2.1034772291056e-05,6.3104316873168e-06,3.40277713641667e-06,-9.71320882373346e-06
3.75,-0.000279535956966962,0.000232946630805803,-5.01485917953277e-05,4.17904931627735e-05,1.2537147948832e-05,6.76041236321488e-06,-1.92975603120469e-05
3.76,-0.000266307726097409,0.000221923105081175,-7.42442675862409e-05,6.18702229885345e-05,1.85610668965604e-05,1.00086930962361e-05,-2.85697599927964e-05
3.77,-0.000253114635062535,0.000210928862552114,-9.75200580347446e-05,8.12667150289543e-05,2.43800145086863e-05,1.31464470366433e-05,-3.75264615453296e-05
3.78,-0.000239973568046591,0.00019997797337216,-0.000119968649009221,9.99738741743517e-05,2.99921622523055e-05,1.61726881837526e-05,-4.61648504360581e-05
3.79,-0.000226900834728456,0.000189084028940381,-0.000141584076926454,0.000117986730772045,3.53960192316136e-05,1.9086612601097e-05,-5.44826318327106e-05
3.8,-0.00021391216515652,0.000178260137630434,-0.000162361696438323,0.000135301413698603,4.05904241095809e-05,2.18875940603471e-05,-6.24780181699279e-05
3.81,-0.000201022705569915,0.000167518921308263,-0.000182298147283873,0.000151915122736561,4.55745368209683e-05,2.45751795727171e-05,-7.01497163936854e-05
3.82,-0.000188247015143458,0.000156872512619549,-0.000201391320377158,0.000167826100314299,5.03478300942898e-05,2.71490848173481e-05,-7.74969149116378e-05
3.83,-0.000175599063633061,0.000146332553027552,-0.000219640323200218,0.000183033602666849,5.49100808000548e-05,2.96091894760167e-05,-8.45192702760715e-05
3.84,-0.000163092229897872,0.000135910191581561,-0.000237045444569386,0.000197537870474489,5.92613611423468e-05,3.1955532483366e-05,-9.12168936257128e-05
3.85,-0.000150739301274868,0.000125616084395724,-0.000253608118841957,0.000211340099034965,6.34020297104895e-05,3.41883072016906e-05,-9.75903369121801e-05
3.86,-0.000138552473781238,0.000115460394817699,-0.000269330889628976,0.000224442408024147,6.73327224072442e-05,3.63078565291447e-05,-0.000103640578936389
3.87,-0.000126543353119453,0.000105452794266211,-0.000284217373078621,0.000236847810898852,7.10543432696555e-05,3.83146679500619e-05,-0.000109369011219717
3.88,-0.000114722956459615,9.56024637163466e-05,-0.000298272220793296,0.000248560183994414,7.45680551983242e-05,4.02093685358965e-05,-0.000114777423734221
